latitude,longitude,timestamp
-39.5198,-142.5432,1769253712
-39.8254,-142.035,1769253720
-40.2034,-141.3937,1769253730
-40.4655,-140.9405,1769253737
-40.7255,-140.4836,1769253744
-41.0385,-139.9237,1769253752
-41.2939,-139.4582,1769253759
-41.5653,-138.9551,1769253767
-42.3293,-137.4877,1769253788
-42.5734,-137.002,1769253795
-42.8151,-136.5122,1769253802
-43.1054,-135.9122,1769253811
-43.3755,-135.3417,1769253819
-43.7084,-134.6214,1769253829
-44.8169,-132.071,1769253863
-45.034,-131.5409,1769253871
-45.2635,-130.9683,1769253878
-45.4748,-130.4295,1769253885
-45.6833,-129.8865,1769253892
-46.3055,-128.1916,1769253914
-46.502,-127.6312,1769253921
-46.6954,-127.0664,1769253928
-47.2698,-125.306,1769253949
-47.5266,-124.4737,1769253959
-47.7025,-123.8858,1769253966
-47.8628,-123.3364,1769253973
-48.0321,-122.7408,1769253980
-48.1981,-122.141,1769253987
-48.3605,-121.5373,1769253994
-48.5865,-120.6679,1769254004
-48.7404,-120.0544,1769254011
-49.1904,-118.1461,1769254032
-49.3294,-117.5173,1769254039
-49.4646,-116.8847,1769254046
-49.596,-116.2486,1769254053
-49.7325,-115.563,1769254061
-49.8732,-114.8273,1769254069
-49.9921,-114.1801,1769254076
-50.1071,-113.5294,1769254083
-50.2258,-112.8287,1769254090
-50.3325,-112.1715,1769254097
-50.4351,-111.5112,1769254105
-50.5266,-110.8955,1769254111
-50.9527,-107.5882,1769254146
-51.0214,-106.9585,1769254152
-51.2266,-104.8133,1769254174
-51.2906,-104.0285,1769254182
-51.3383,-103.3892,1769254189
-51.4044,-102.4032,1769254199
-51.4535,-101.5623,1769254207
-51.5874,-98.0365,1769254243
-51.6043,-97.0402,1769254253
-51.6117,-96.1431,1769254262
-51.6123,-95.4452,1769254269
-51.6079,-94.6976,1769254276
-51.595,-93.7508,1769254286
-51.5802,-93.0537,1769254293
-51.5578,-92.2576,1769254301
-51.5353,-91.6117,1769254307
-51.5023,-90.8176,1769254315
-51.4686,-90.1237,1769254322
-51.4334,-89.4804,1769254329
-51.3912,-88.7887,1769254336
-51.3445,-88.0985,1769254343
-51.2973,-87.4591,1769254350
-51.2422,-86.7719,1769254357
-51.1827,-86.0866,1769254364
-51.1188,-85.4032,1769254371
-51.0557,-84.7704,1769254377
-50.9071,-83.4137,1769254391
-50.8261,-82.7359,1769254398
-50.7349,-82.0157,1769254406
-50.6323,-81.2509,1769254414
-50.545,-80.632,1769254420
-50.4326,-79.8733,1769254428
-50.3299,-79.2129,1769254435
-50.2152,-78.5084,1769254443
-50.0471,-77.5285,1769254453
-49.8786,-76.6022,1769254463
-49.7469,-75.9118,1769254471
-49.6201,-75.2711,1769254478
-49.4703,-74.5431,1769254486
-49.345,-73.9551,1769254492
-49.2063,-73.3254,1769254499
-49.0432,-72.6096,1769254507
-48.886,-71.9436,1769254515
-48.7354,-71.3258,1769254522
-48.5142,-70.4506,1769254532
-48.3666,-69.8859,1769254538
-48.2042,-69.2817,1769254545
-48.0383,-68.6816,1769254553
-47.869,-68.0854,1769254560
-47.7087,-67.5355,1769254566
-47.4566,-66.6966,1769254576
-47.2761,-66.1145,1769254583
-46.688,-64.312,1769254605
-46.4944,-63.7472,1769254612
-46.2836,-63.1469,1769254620
-45.8808,-62.0392,1769254634
-45.6453,-61.4138,1769254642
-45.3608,-60.6785,1769254651
-45.1019,-60.0272,1769254660
-44.87,-59.4577,1769254667
-44.6506,-58.9304,1769254674
-44.3327,-58.1844,1769254684
-44.1232,-57.7043,1769254691
-43.895,-57.1911,1769254698
-43.6809,-56.7183,1769254704
-43.4143,-56.1411,1769254712
-43.1953,-55.6763,1769254719
-42.9572,-55.1798,1769254726
-42.7167,-54.6872,1769254733
-42.3865,-54.0252,1769254742
-42.1052,-53.4734,1769254750
-41.8565,-52.9948,1769254757
-41.5155,-52.3515,1769254767
-41.2252,-51.8155,1769254775
-40.9506,-51.3176,1769254783
-40.6921,-50.8569,1769254790
-40.4316,-50.4,1769254797
-39.1374,-48.2329,1769254831
-38.2764,-46.8762,1769254853
-37.9988,-46.4518,1769254860
-37.7394,-46.0608,1769254866
-37.4583,-45.6428,1769254873
-37.1351,-45.1693,1769254881
-36.8301,-44.7293,1769254889
-36.5438,-44.3221,1769254896
-36.2766,-43.9469,1769254902
-35.9458,-43.4889,1769254910
-35.6547,-43.0914,1769254917
-35.3831,-42.7251,1769254924
-34.4543,-41.5047,1769254946
-34.0274,-40.9595,1769254956
-33.7483,-40.6082,1769254962
-33.4467,-40.2328,1769254969
-33.1437,-39.8602,1769254976
-32.8613,-39.5168,1769254983
-32.5559,-39.1496,1769254990
-32.1395,-38.6555,1769254999
-31.8312,-38.2945,1769255006
-31.3886,-37.7833,1769255017
-31.0997,-37.4538,1769255023
-30.6533,-36.9511,1769255033
-30.3395,-36.6022,1769255040
-29.9118,-36.1325,1769255050
-28.9139,-35.0614,1769255072
-28.4571,-34.582,1769255082
-28.0901,-34.2016,1769255090
-27.7911,-33.8947,1769255096
-25.4881,-31.6151,1769255146
-25.0178,-31.1664,1769255156
-24.3802,-30.5666,1769255169
-24.0486,-30.2582,1769255176
-23.5734,-29.8206,1769255186
-23.2637,-29.538,1769255193
-22.5947,-28.9342,1769255207
-22.2591,-28.6347,1769255214
-21.947,-28.358,1769255220
-21.562,-28.0192,1769255228
-21.2485,-27.7455,1769255235
-20.9104,-27.4521,1769255242
-20.2324,-26.8697,1769255256
-19.9168,-26.6012,1769255263
-19.5764,-26.3133,1769255270
-18.5027,-25.417,1769255292
-18.1845,-25.1546,1769255298
-17.7922,-24.8331,1769255306
-17.3255,-24.4532,1769255316
-16.9565,-24.1549,1769255323
-16.2663,-23.6014,1769255337
-15.8957,-23.3067,1769255345
-15.2026,-22.7595,1769255359
-14.8554,-22.4875,1769255366
-14.5328,-22.2358,1769255372
-14.185,-21.9656,1769255379
-13.8614,-21.7154,1769255386
-13.3633,-21.3322,1769255396
-13.0141,-21.0649,1769255403
-12.5894,-20.7413,1769255411
-12.0894,-20.3622,1769255421
-11.7391,-20.098,1769255428
-11.3884,-19.8344,1769255435
-11.0375,-19.5715,1769255442
-10.7114,-19.328,1769255449
-10.3599,-19.0664,1769255456
-10.0081,-18.8055,1769255463
-9.631,-18.5267,1769255470
-9.1277,-18.156,1769255481
-8.775,-17.8971,1769255488
-8.4222,-17.6388,1769255495
-8.0943,-17.3994,1769255501
-7.7411,-17.1421,1769255508
-7.337,-16.8485,1769255516
-6.9328,-16.5556,1769255524
-6.604,-16.3179,1769255531
-6.25,-16.0625,1769255538
-5.9211,-15.8256,1769255544
-5.5667,-15.5708,1769255551
-5.1868,-15.2981,1769255559
-4.8321,-15.044,1769255566
-4.5027,-14.8083,1769255572
-4.1478,-14.5547,1769255579
-3.7926,-14.3013,1769255586
-2.7015,-13.5245,1769255608
-2.3461,-13.2719,1769255615
-1.8382,-12.9113,1769255625
-1.5081,-12.677,1769255631
-1.1525,-12.4248,1769255638
-0.6445,-12.0647,1769255648
-0.288,-11.812,1769255655
1.4392,-10.5876,1769255689
1.7948,-10.3354,1769255696
2.2014,-10.0467,1769255705
2.6839,-9.7039,1769255714
3.0903,-9.4147,1769255722
3.4456,-9.1618,1769255729
5.1716,-7.9285,1769255763
5.5263,-7.6739,1769255770
5.881,-7.419,1769255777
6.2355,-7.1636,1769255784
6.5898,-6.9079,1769255791
8.3338,-5.6412,1769255826
8.7124,-5.3642,1769255833
9.0656,-5.1051,1769255840
9.4689,-4.8082,1769255848
9.8215,-4.5479,1769255855
10.3248,-4.1749,1769255865
10.727,-3.8755,1769255873
11.0537,-3.6316,1769255880
11.4054,-3.368,1769255887
12.5079,-2.5356,1769255909
13.0081,-2.1546,1769255919
13.3578,-1.8869,1769255926
13.6822,-1.6375,1769255933
14.0314,-1.368,1769255940
14.3801,-1.0977,1769255947
14.7036,-0.8458,1769255953
15.1013,-0.5346,1769255961
15.4488,-0.2613,1769255968
15.7711,-0.0066,1769255975
16.1179,0.2688,1769255982
16.6126,0.6641,1769255992
16.9583,0.942,1769255999
17.282,1.2038,1769256005
17.75,1.5844,1769256015
18.1923,1.947,1769256024
18.5358,2.2304,1769256031
18.8787,2.5151,1769256038
19.2212,2.8011,1769256045
19.5387,3.0678,1769256051
19.8801,3.3564,1769256058
20.2209,3.6463,1769256065
20.5612,3.9377,1769256072
20.9009,4.2304,1769256079
21.2157,4.5036,1769256086
21.5541,4.7992,1769256093
22.2053,5.3737,1769256106
22.5419,5.674,1769256113
22.8779,5.9758,1769256121
23.2132,6.2793,1769256128
23.5477,6.5844,1769256135
24.2622,7.244,1769256150
24.6418,7.5991,1769256158
24.9731,7.9118,1769256165
25.2802,8.2039,1769256171
25.6336,8.5428,1769256179
27.2931,10.1777,1769256214
27.9182,10.8134,1769256228
28.379,11.2894,1769256238
28.7004,11.6253,1769256245
29.0209,11.9635,1769256252
29.477,12.4508,1769256262
29.7949,12.7945,1769256269
30.7649,13.8656,1769256290
31.0784,14.2193,1769256297
31.4354,14.6267,1769256305
31.8572,15.1148,1769256315
32.4749,15.843,1769256329
32.7818,16.2112,1769256336
33.0664,16.5563,1769256342
33.3709,16.9298,1769256349
33.8039,17.4686,1769256360
34.2127,17.9859,1769256369
34.5551,18.426,1769256377
34.9802,18.9811,1769256387
35.2551,19.3454,1769256394
36.7326,21.3821,1769256429
37.1415,21.9709,1769256439
37.4256,22.3869,1769256446
38.0088,23.2598,1769256461
38.5451,24.0859,1769256474
38.8206,24.5195,1769256481
39.6741,25.9054,1769256503
39.9227,26.3219,1769256510
40.7509,27.7553,1769256532
41.0102,28.2193,1769256539
41.286,28.7215,1769256546
41.541,29.1937,1769256553
41.8296,29.7383,1769256561
42.1153,30.288,1769256569
42.3628,30.7733,1769256577
42.5906,31.2276,1769256583
42.8336,31.7209,1769256590
43.0913,32.2538,1769256598
43.8144,33.8082,1769256619
44.0447,34.3227,1769256626
44.2723,34.8414,1769256633
44.5929,35.5899,1769256643
44.8141,36.119,1769256650
45.1252,36.8823,1769256660
45.4155,37.6155,1769256670
45.8337,38.7104,1769256684
46.0239,39.2248,1769256690
46.2258,39.7828,1769256697
46.509,40.5873,1769256707
46.6896,41.1149,1769256714
46.8812,41.6874,1769256721
47.1493,42.5125,1769256731
47.5135,43.6823,1769256745
47.6781,44.2311,1769256751
47.9258,45.083,1769256761
48.0949,45.684,1769256768
48.2488,46.2458,1769256775
48.4113,46.8551,1769256782
48.5701,47.4683,1769256789
48.7144,48.0412,1769256795
49.0145,49.2867,1769256810
49.1589,49.9152,1769256817
49.2996,50.5474,1769256824
49.4939,51.4572,1769256834
49.6804,52.3743,1769256844
49.8502,53.2525,1769256853
50.4119,56.5401,1769256888
50.5049,57.1591,1769256895
50.6011,57.8287,1769256902
50.7124,58.6471,1769256910
50.8113,59.4195,1769256918
50.9046,60.1952,1769256926
51.2623,63.821,1769256963
51.3162,64.5136,1769256970
51.4106,65.9025,1769256984
51.4538,66.6486,1769256992
51.5033,67.646,1769257002
51.5325,68.3453,1769257009
51.5588,69.0952,1769257017
51.5786,69.7967,1769257024
51.5939,70.498,1769257031
51.6047,71.1999,1769257038
51.6106,71.8517,1769257044
51.5763,75.3111,1769257079
51.5525,76.112,1769257087
51.3761,79.6505,1769257122
51.3313,80.2949,1769257129
51.0296,83.6905,1769257163
50.9554,84.3731,1769257170
50.8827,85.005,1769257177
50.7881,85.7799,1769257185
50.7007,86.4547,1769257192
50.6159,87.0791,1769257198
50.5203,87.7493,1769257205
50.3767,88.701,1769257215
50.2712,89.3635,1769257222
50.1615,90.0229,1769257229
50.0062,90.9126,1769257239
49.8348,91.8426,1769257249
49.71,92.4893,1769257256
49.5906,93.0868,1769257263
49.4583,93.7268,1769257270
49.3221,94.3629,1769257277
48.8803,96.2934,1769257298
48.7289,96.9141,1769257305
48.5062,97.794,1769257315
48.346,98.4052,1769257322
48.1586,99.0985,1769257330
47.991,99.7007,1769257337
47.8075,100.3414,1769257345
47.5568,101.188,1769257355
47.3773,101.7756,1769257362
47.2076,102.3175,1769257368
46.9411,103.1439,1769257378
46.6682,103.9616,1769257388
46.0453,105.7298,1769257410
45.8262,106.3228,1769257418
45.6187,106.8718,1769257425
45.4233,107.3778,1769257431
45.118,108.1489,1769257441
44.9008,108.6836,1769257448
44.681,109.2138,1769257455
44.3782,109.9269,1769257465
44.152,110.4471,1769257472
43.9231,110.9632,1769257479
43.7084,111.4385,1769257486
43.4747,111.9464,1769257493
43.2045,112.5217,1769257501
42.8449,113.2688,1769257511
42.6197,113.7266,1769257518
42.3749,114.2156,1769257525
42.0922,114.7697,1769257533
41.8424,115.2501,1769257540
41.5905,115.7264,1769257547
41.3363,116.1989,1769257554
41.0983,116.634,1769257560
40.84,117.0989,1769257567
40.5796,117.56,1769257574
40.2229,118.1795,1769257584
39.8243,118.8563,1769257594
39.5561,119.3028,1769257601
39.189,119.9029,1769257611
38.3259,121.267,1769257633
38.0475,121.6938,1769257640
37.7675,122.1169,1769257647
36.8762,123.4247,1769257669
36.5892,123.8339,1769257676
36.3213,124.211,1769257682
35.9896,124.6713,1769257690
35.6979,125.0705,1769257697
35.4256,125.4384,1769257704
35.0042,125.9993,1769257714
34.5798,126.5541,1769257724
34.2596,126.966,1769257732
33.9594,127.3475,1769257739
33.6362,127.753,1769257746
33.3331,128.1285,1769257753
32.9198,128.6337,1769257763
32.6138,129.0026,1769257770
32.3065,129.3687,1769257777
32.0201,129.7063,1769257783
31.0429,130.8324,1769257805
30.5951,131.3358,1769257815
30.2803,131.6851,1769257822
29.987,132.0075,1769257829
29.6473,132.3768,1769257836
29.2155,132.8407,1769257846
28.7589,133.3244,1769257856
28.4381,133.6602,1769257863
28.1163,133.9939,1769257870
27.7936,134.3253,1769257877
27.3542,134.7716,1769257886
26.3303,135.7906,1769257908
26.0027,136.1106,1769257915
25.5569,136.5418,1769257925
25.2271,136.8575,1769257932
24.5657,137.4829,1769257946
24.1153,137.9031,1769257956
23.7824,138.2106,1769257963
23.3058,138.6469,1769257973
22.9951,138.9288,1769257979
22.6599,139.2306,1769257986
22.324,139.5309,1769257993
21.8431,139.957,1769258003
21.5298,140.2323,1769258010
21.0468,140.6533,1769258020
20.586,141.0511,1769258029
20.1978,141.3834,1769258037
19.1264,142.2881,1769258059
18.7844,142.5732,1769258066
18.1234,143.1194,1769258080
17.7799,143.4007,1769258087
17.0914,143.96,1769258101
16.697,144.2777,1769258109
16.3022,144.5937,1769258117
15.981,144.8495,1769258123
15.6099,145.1435,1769258131
15.1391,145.5142,1769258140
14.7919,145.786,1769258147
14.3945,146.0956,1769258155
13.3239,146.9219,1769258177
12.9748,147.189,1769258184
12.6253,147.4552,1769258191
12.3005,147.7018,1769258198
11.9504,147.9665,1769258205
10.2208,149.2606,1769258239
9.1398,150.0589,1769258261
8.0313,150.8702,1769258283
7.5269,151.2372,1769258293
7.1989,151.4753,1769258299
6.8454,151.7312,1769258306
6.4918,151.9867,1769258313
6.0875,152.2782,1769258321
5.7589,152.5146,1769258328
5.253,152.8778,1769258338
4.7469,153.2404,1769258348
4.4177,153.4758,1769258354
3.9873,153.7831,1769258363
3.5061,154.1262,1769258372
3.1514,154.3788,1769258379
-0.0432,156.6455,1769258443
-0.7532,157.1486,1769258457
-1.1588,157.4361,1769258465
-1.5138,157.6878,1769258472
-1.8433,157.9215,1769258478
-2.9075,158.6774,1769258499
-4.629,159.9049,1769258533
-4.983,160.1583,1769258540
-5.337,160.412,1769258547
-6.4234,161.1935,1769258569
-7.5584,162.0151,1769258591
-7.8859,162.2533,1769258598
-8.3895,162.6206,1769258608
-8.7921,162.9152,1769258616
-9.8987,163.73,1769258638
-10.5763,164.2328,1769258652
-10.9271,164.4943,1769258659
-11.4276,164.869,1769258669
-11.9274,165.2451,1769258679
-12.3019,165.5282,1769258686
-12.6512,165.7933,1769258693
-12.9753,166.0402,1769258700
-13.3747,166.3459,1769258708
-13.8719,166.7284,1769258718
-14.5681,167.268,1769258732
-14.8904,167.5195,1769258738
-15.2369,167.7911,1769258745
-15.5583,168.0443,1769258752
-15.9534,168.357,1769258760
-16.348,168.6711,1769258768
-16.8403,169.0657,1769258778
-17.1597,169.3233,1769258784
-17.5033,169.6019,1769258791
-17.8464,169.8816,1769258798
-18.1646,170.1424,1769258805
-18.5556,170.465,1769258813
-18.8973,170.7485,1769258820
-19.214,171.0129,1769258827
-19.6031,171.3398,1769258835
-21.2725,172.7702,1769258869
-21.6094,173.0646,1769258876
-21.9218,173.3395,1769258883
-22.2576,173.6369,1769258890
-22.7121,174.0431,1769258899
-23.07,174.3658,1769258907
-23.3796,174.647,1769258913
-23.7122,174.9514,1769258920
-24.0915,175.3014,1769258928
-24.4226,175.6095,1769258935
-24.7293,175.8972,1769258942
-25.0592,176.2089,1769258949
-25.4116,176.5449,1769258956
-25.7395,176.8603,1769258963
-26.3937,177.4976,1769258977
-26.6959,177.7958,1769258984
-27.0669,178.1652,1769258992
-27.3904,178.4905,1769258999
-27.737,178.8423,1769259006
-28.1047,179.2195,1769259014
-28.4264,179.5528,1769259021
-28.746,179.8871,1769259029
-29.1782,-179.6555,1769259038
-30.7323,-177.9581,1769259073
-31.709,-176.8451,1769259095
-32.0174,-176.4856,1769259102
-32.3026,-176.1496,1769259108
-32.7612,-175.6018,1769259119
-33.0872,-175.2066,1769259126
-33.39,-174.835,1769259133
-33.6918,-174.4604,1769259140
-33.992,-174.0832,1769259147
-34.2696,-173.7304,1769259154
-35.7222,-171.815,1769259188
-36.1367,-171.2459,1769259198
-36.4045,-170.8724,1769259205
-36.8136,-170.2926,1769259215
-37.1385,-169.8241,1769259223
-37.421,-169.4106,1769259230
-38.7892,-167.3219,1769259265
-39.0615,-166.8879,1769259272
-39.3318,-166.4504,1769259279
-39.7148,-165.8191,1769259289
-40.0749,-165.2124,1769259298
-40.376,-164.6952,1769259306
-40.6182,-164.2722,1769259313
-40.877,-163.813,1769259320
-41.1338,-163.3499,1769259327
-41.4789,-162.7155,1769259336
-41.7307,-162.2432,1769259343
-42.0156,-161.6989,1769259351
-42.3502,-161.0456,1769259361
-42.6978,-160.3501,1769259371
-42.9384,-159.8582,1769259378
-43.1596,-159.3979,1769259384
-43.3954,-158.8982,1769259391
-43.63,-158.3919,1769259398
-43.9427,-157.7016,1769259408
-44.1701,-157.1882,1769259415
-44.3949,-156.6705,1769259422
-45.0841,-155.0161,1769259444
-45.2979,-154.4805,1769259451
-45.5834,-153.7474,1769259461
-45.7903,-153.2022,1769259468
-45.9944,-152.6527,1769259475
-46.1813,-152.1384,1769259481
-47.1292,-149.3485,1769259516
-47.338,-148.6871,1769259524
-47.5046,-148.1456,1769259530
-47.7553,-147.3056,1769259540
-47.9267,-146.7126,1769259547
-48.1067,-146.0724,1769259555
-48.2943,-145.3846,1769259563